"listing_id","source_payload_sha256","action","expected_status","new_status","target_price_evidence_status","null_price","canary_category","canary_priority"
"admission_2e36b96c096a4136fa7f6fef16f9af0e057dbc540f3b3fedc8da479826e4d86b","89ddcf0eaeb46eaf89619e139f6989648f643fa128af1d52bd96a89ffc2f0dc5","RECONCILE_LEGACY_LEDGER_PRICE_EVIDENCE","SOURCE_EXPLICIT_USD_MATCH","PRICE_RESEARCH_ADMISSION_NOT_ELIGIBLE","PRICE_RESEARCH_ADMISSION_NOT_ELIGIBLE","false","LEGACY_PRICE_RETAIN","2"
"admission_2e7e0a483e25364668c886b5a2dd32cba1f663054162df3ccdca756366e7ba96","74703fdd131cf1860367798e6551cf36abeacd632809305ba9940da3214b16de","RECONCILE_LEGACY_LEDGER_PRICE_EVIDENCE","SOURCE_EXPLICIT_USD_MATCH","PRICE_RESEARCH_ADMISSION_NOT_ELIGIBLE","PRICE_RESEARCH_ADMISSION_NOT_ELIGIBLE","false","LEGACY_PRICE_RETAIN","2"
"admission_300eae46f3cf2d767c2a623606239e70f0fb72eeaed61c40eb3f57bdd66148a3","31485f2cd4553e20b07491e90aec22b22d90b5717d1fefd63daa8850c2bb746a","RECONCILE_LEGACY_LEDGER_PRICE_EVIDENCE","SOURCE_EXPLICIT_USD_MATCH","PRICE_NOT_SUPPLIED","PRICE_NOT_SUPPLIED","true","LEGACY_PRICE_NULL","1"
"admission_313d0310741a105fdcec2bf12a432faf4870a7b832051f7004cde4b0671d098f","492b87b19146c093fbc4256f74e31cba70c56d1deb4e3b6d352105c241f35319","RECONCILE_LEGACY_LEDGER_PRICE_EVIDENCE","SOURCE_EXPLICIT_USD_MATCH","PRICE_RESEARCH_ADMISSION_NOT_ELIGIBLE","PRICE_RESEARCH_ADMISSION_NOT_ELIGIBLE","false","LEGACY_PRICE_RETAIN","2"
"admission_320690b7dc027b187770ddab7a380135ac050b5fe1b2bed8a479d0e9e14c2636","f23fc99058158495ca630d693a5e4a1c07ccef39d4bdd302c17b8441247d0d1c","RECONCILE_LEGACY_LEDGER_PRICE_EVIDENCE","SOURCE_EXPLICIT_USD_MATCH","PRICE_NOT_SUPPLIED","PRICE_NOT_SUPPLIED","true","LEGACY_PRICE_NULL","1"
"admission_330ba4f0b7c10a87e5cceb1e020f3e199e5908dcd94ecc094ada87365d9f7d20","e51f85779e50652841672c344c29b68a354969d1e9a92099614720caeee060fc","RECONCILE_LEGACY_LEDGER_PRICE_EVIDENCE","SOURCE_EXPLICIT_USD_MATCH","PRICE_NOT_SUPPLIED","PRICE_NOT_SUPPLIED","true","LEGACY_PRICE_NULL","1"
"admission_3367ed903d1cec5c503f664f39e5dc37900ad12671938a8900d785b6a3d8a88b","f272ddd1ce9e797ff2896c10215f493c869fda81a50e8a3d58bf3b3ca691aeaf","RECONCILE_LEGACY_LEDGER_PRICE_EVIDENCE","SOURCE_EXPLICIT_USD_MATCH","PRICE_RESEARCH_ADMISSION_NOT_ELIGIBLE","PRICE_RESEARCH_ADMISSION_NOT_ELIGIBLE","false","LEGACY_PRICE_RETAIN","2"
"admission_352be9d98c955d108fb78f2fb8eda6cd07a1c35bbd60c290322c96cc2fff93e1","5e0cbd4cc7363b8df42f445c88b9b8fef1a080d6d2187a892315dd1da9703957","RECONCILE_LEGACY_LEDGER_PRICE_EVIDENCE","SOURCE_EXPLICIT_USD_MATCH","PRICE_RESEARCH_ADMISSION_NOT_ELIGIBLE","PRICE_RESEARCH_ADMISSION_NOT_ELIGIBLE","false","LEGACY_PRICE_RETAIN","2"
"admission_35c13378cccf87b06fb03262a736bca5ad1bef949df4f4ce59321aba571a54a0","bc7e5bd54457798e650fcf3159171f59b21d5494b9081665909f992d6fbdaaf1","RECONCILE_LEGACY_LEDGER_PRICE_EVIDENCE","SOURCE_EXPLICIT_USD_MATCH","PRICE_NOT_SUPPLIED","PRICE_NOT_SUPPLIED","true","LEGACY_PRICE_NULL","1"
"admission_38e90dc2b0ef1ab6a56ca9993e9eb6edd7ea742da7e42a088be7c3a1a29fe5ec","59783ffefacf4738730ad9b1eefc5f69440a31a572cd173dffaf2f6bfbed250d","RECONCILE_LEGACY_LEDGER_PRICE_EVIDENCE","SOURCE_EXPLICIT_USD_MATCH","PRICE_RESEARCH_ADMISSION_NOT_ELIGIBLE","PRICE_RESEARCH_ADMISSION_NOT_ELIGIBLE","false","LEGACY_PRICE_RETAIN","2"
"admission_38f90b60a3ea6e418d2dfa25d4a0ac78efccf458498792071a68482fa3684dba","0248d28ccb20ed5582ee06c47b9a9c97d660007a74e70c7412ec502adf46f30a","RECONCILE_LEGACY_LEDGER_PRICE_EVIDENCE","SOURCE_EXPLICIT_USD_MATCH","PRICE_RESEARCH_ADMISSION_NOT_ELIGIBLE","PRICE_RESEARCH_ADMISSION_NOT_ELIGIBLE","false","LEGACY_PRICE_RETAIN","2"
"admission_39109a15226dad46cd082a585720eee1f34400b0e8c57344cb49cc14c67c0f6b","5858b99cf16774886d66856e79cc1adc891e5bf85f9e631ea2fff8117b18a294","RECONCILE_LEGACY_LEDGER_PRICE_EVIDENCE","SOURCE_EXPLICIT_USD_MATCH","PRICE_NOT_SUPPLIED","PRICE_NOT_SUPPLIED","true","LEGACY_PRICE_NULL","1"
"admission_39de39aa53197a7d0bf75f9943fc6f7e73e929d5f2b4d4766833ceb541b461d9","7c6f55e506b605072e03e26742b676752420d2ae97ecd3a44ba2f19b1e7b75dc","RECONCILE_LEGACY_LEDGER_PRICE_EVIDENCE","SOURCE_EXPLICIT_USD_MATCH","PRICE_RESEARCH_ADMISSION_NOT_ELIGIBLE","PRICE_RESEARCH_ADMISSION_NOT_ELIGIBLE","false","LEGACY_PRICE_RETAIN","2"
"admission_3ba21104ba444d80e0e97d34fa287e122809853ac96b3899d464f6146fe24b14","b2e2929c0ed0e4c4273b09c8def418ffb8489dfd9206fedbe0f65284cd7fb1e7","RECONCILE_LEGACY_LEDGER_PRICE_EVIDENCE","SOURCE_EXPLICIT_USD_MATCH","PRICE_RESEARCH_ADMISSION_NOT_ELIGIBLE","PRICE_RESEARCH_ADMISSION_NOT_ELIGIBLE","false","LEGACY_PRICE_RETAIN","2"
"admission_3bfe4f1f1951f7261ac02bd8d9067a532ccf59dfd17516b78ed1090b30ad90ef","99db00d8de45f9464f19d1c0b3891be872b49be542253a1ac9cf35beb74f0dd9","RECONCILE_LEGACY_LEDGER_PRICE_EVIDENCE","SOURCE_EXPLICIT_USD_MATCH","PRICE_RESEARCH_ADMISSION_NOT_ELIGIBLE","PRICE_RESEARCH_ADMISSION_NOT_ELIGIBLE","false","LEGACY_PRICE_RETAIN","2"
"admission_3c1212ffc3fd37d902fc56ddb38bf370d79a4ccc9c2d862b985e5574d1d7902e","6d1d082aa7e615cc64671523f53989fe5c18f12956085905f71d5098922ab17b","RECONCILE_LEGACY_LEDGER_PRICE_EVIDENCE","SOURCE_EXPLICIT_USD_MATCH","PRICE_NOT_SUPPLIED","PRICE_NOT_SUPPLIED","true","LEGACY_PRICE_NULL","1"
"admission_3d5de0cefe6b6dcc3b4ceb343bf03958726b82a46bbd5b931cc543eb1e91c0d7","25c2850989a996d4b02ab6d875a058e9f85aaa3fd0ccdd44e6bb09d759f02d68","RECONCILE_LEGACY_LEDGER_PRICE_EVIDENCE","SOURCE_EXPLICIT_USD_MATCH","PRICE_RESEARCH_ADMISSION_NOT_ELIGIBLE","PRICE_RESEARCH_ADMISSION_NOT_ELIGIBLE","false","LEGACY_PRICE_RETAIN","2"
"admission_3da5765b823261a050d2d22b042a882aebf82418c2bf9770cd931bc069643abe","fd32f6e8c67fe9eec3a97e93ed8d06a3a3c3eedf8811ca34a7cfef8231811e96","RECONCILE_LEGACY_LEDGER_PRICE_EVIDENCE","SOURCE_EXPLICIT_USD_MATCH","PRICE_RESEARCH_ADMISSION_NOT_ELIGIBLE","PRICE_RESEARCH_ADMISSION_NOT_ELIGIBLE","false","LEGACY_PRICE_RETAIN","2"
"admission_3efd174778dc888a6705957b7be1451c304b5748333451efdd242d26a54e5212","bd020e9014ffcb5388ef685e321a99d6764d2e525c79a337031dc977b730bc07","RECONCILE_LEGACY_LEDGER_PRICE_EVIDENCE","SOURCE_EXPLICIT_USD_MATCH","PRICE_RESEARCH_ADMISSION_NOT_ELIGIBLE","PRICE_RESEARCH_ADMISSION_NOT_ELIGIBLE","false","LEGACY_PRICE_RETAIN","2"
"admission_3fb65a5910a9cbfbe42659af3da2a191faa58e2f8c354a316d6af4b5df7c99ed","6889748e57eca070aaa37b8b6b18637330a76dbca9740e117b821eadb96ca153","RECONCILE_LEGACY_LEDGER_PRICE_EVIDENCE","SOURCE_EXPLICIT_USD_MATCH","PRICE_NOT_SUPPLIED","PRICE_NOT_SUPPLIED","true","LEGACY_PRICE_NULL","1"
"admission_40928b37699a0702e9be3cc17751b7edd1c19bb2137c7914e4912a9be59ee405","20d38b23ec0ced741bc96cad86bece62377178b74f99799fe9197b50ea934d65","RECONCILE_LEGACY_LEDGER_PRICE_EVIDENCE","SOURCE_EXPLICIT_USD_MATCH","PRICE_RESEARCH_ADMISSION_NOT_ELIGIBLE","PRICE_RESEARCH_ADMISSION_NOT_ELIGIBLE","false","LEGACY_PRICE_RETAIN","2"
"admission_41960f6d0d916a9e5f398a1068713c662beb01d7e31baafec06b5e66a17a2567","bfba83e05fa61152132092c3c93bbd9528274b01d50cffdefe71a2fa818a5799","RECONCILE_LEGACY_LEDGER_PRICE_EVIDENCE","SOURCE_EXPLICIT_USD_MATCH","PRICE_RESEARCH_ADMISSION_NOT_ELIGIBLE","PRICE_RESEARCH_ADMISSION_NOT_ELIGIBLE","false","LEGACY_PRICE_RETAIN","2"
"admission_41ab97fb4628d8128a6401347eb54e46bb37df33253d3c6c986ae748d9c7f0a3","dce99a06a040bffe12f5af35bfa8fb1aa8bfd559f34b02627af853111165a885","RECONCILE_LEGACY_LEDGER_PRICE_EVIDENCE","SOURCE_EXPLICIT_USD_MATCH","PRICE_RESEARCH_ADMISSION_NOT_ELIGIBLE","PRICE_RESEARCH_ADMISSION_NOT_ELIGIBLE","false","LEGACY_PRICE_RETAIN","2"
"admission_45cce39a693214b417419424a897cb8bdb17684544db3e99463b43c8888bef1b","b593e886bee0f8005b4004e12c2d0d837ec6bee1e1680f83e8d92f642b62e432","RECONCILE_LEGACY_LEDGER_PRICE_EVIDENCE","SOURCE_EXPLICIT_USD_MATCH","PRICE_RESEARCH_ADMISSION_NOT_ELIGIBLE","PRICE_RESEARCH_ADMISSION_NOT_ELIGIBLE","false","LEGACY_PRICE_RETAIN","2"
"admission_4667bc92b6d9e66393d2458f9b839c4f318fad5aa372942e26f90c410c12fa4d","635e62d57dd73ca824250b9af8f86ca88ba1e2f472fb2f1907b09caed76775ad","RECONCILE_LEGACY_LEDGER_PRICE_EVIDENCE","SOURCE_EXPLICIT_USD_MATCH","PRICE_RESEARCH_ADMISSION_NOT_ELIGIBLE","PRICE_RESEARCH_ADMISSION_NOT_ELIGIBLE","false","LEGACY_PRICE_RETAIN","2"
"admission_46b29fc8f94f1910ca5493ba47b0855f361d3bdda2ebb27e9d2cb288610f2d0f","1152926aa7816e9a31d99048a1ddd841cca56a3cdb412d5d5aaf4075f02556ea","RECONCILE_LEGACY_LEDGER_PRICE_EVIDENCE","SOURCE_EXPLICIT_USD_MATCH","PRICE_RESEARCH_ADMISSION_NOT_ELIGIBLE","PRICE_RESEARCH_ADMISSION_NOT_ELIGIBLE","false","LEGACY_PRICE_RETAIN","2"
"admission_46bf48280280636486af97757d21c7a6707ada90b990173bd3f9939bb5ec23be","41dc4ab43bad768b40cfeacd08dcef216de7196ba9746f6789cb0bfe2c825497","RECONCILE_LEGACY_LEDGER_PRICE_EVIDENCE","SOURCE_EXPLICIT_USD_MATCH","PRICE_RESEARCH_ADMISSION_NOT_ELIGIBLE","PRICE_RESEARCH_ADMISSION_NOT_ELIGIBLE","false","LEGACY_PRICE_RETAIN","2"
"admission_4723bbdbd5b03134f6cd2f42489cc5917e5c844e51755a79a70a6021e30225dc","53f6066bdf2d693614bdab878f074c90e5b5d46beb4d544202890519e0dbfe0b","RECONCILE_LEGACY_LEDGER_PRICE_EVIDENCE","SOURCE_EXPLICIT_USD_MATCH","PRICE_RESEARCH_ADMISSION_NOT_ELIGIBLE","PRICE_RESEARCH_ADMISSION_NOT_ELIGIBLE","false","LEGACY_PRICE_RETAIN","2"
"admission_47680fbf98d096920cfd209464c2f272f89559bf6ed87d057632f675c441f47f","d0bdcbbda515ace1aa20753c8061ee2898e7f48d08397db2ef4b1d6d2b6f42ec","RECONCILE_LEGACY_LEDGER_PRICE_EVIDENCE","SOURCE_EXPLICIT_USD_MATCH","PRICE_RESEARCH_ADMISSION_NOT_ELIGIBLE","PRICE_RESEARCH_ADMISSION_NOT_ELIGIBLE","false","LEGACY_PRICE_RETAIN","2"
"admission_481555a51f005cd4581245c2368e82ea04f4bdaa90fe4bcb7a0420f7a89aeb9f","1eaa842ab9119a0bcad21f7f670b51f920930f1a9a36a0c24fc625d0c848925c","RECONCILE_LEGACY_LEDGER_PRICE_EVIDENCE","SOURCE_EXPLICIT_USD_MATCH","PRICE_RESEARCH_ADMISSION_NOT_ELIGIBLE","PRICE_RESEARCH_ADMISSION_NOT_ELIGIBLE","false","LEGACY_PRICE_RETAIN","2"
"admission_4821907f06aa7f5c1d211d57c35f552b3138d4737ad5bb2662d271a75be78396","4e1ff34daef5a23623c1d282846e7ec1ebe0f0bcd018f01c21c5a2896bad8773","RECONCILE_LEGACY_LEDGER_PRICE_EVIDENCE","SOURCE_EXPLICIT_USD_MATCH","PRICE_NOT_SUPPLIED","PRICE_NOT_SUPPLIED","true","LEGACY_PRICE_NULL","1"
"admission_49cbcc7f16805640f0df2c15372184f3af682a6dee3ac39e7e39005ace62def7","cf5c7ab6498cae56590dcb7aa265b02366897e3ec7f11798217a97022bfbcdd2","RECONCILE_LEGACY_LEDGER_PRICE_EVIDENCE","SOURCE_EXPLICIT_USD_MATCH","PRICE_NOT_SUPPLIED","PRICE_NOT_SUPPLIED","true","LEGACY_PRICE_NULL","1"
"admission_4a18cafe93b1c8cf87d956dc0feeeca32ff800a540951f9174a034cb640f08ab","5ff861754d33bce7b869a8050b8954641d13893018f8bfb7ed1e81b3e2280047","RECONCILE_LEGACY_LEDGER_PRICE_EVIDENCE","SOURCE_EXPLICIT_USD_MATCH","PRICE_RESEARCH_ADMISSION_NOT_ELIGIBLE","PRICE_RESEARCH_ADMISSION_NOT_ELIGIBLE","false","LEGACY_PRICE_RETAIN","2"
"admission_4a1ff0e8e465ef25b7c4136c61d498dfa49867f48b24fc9343e918bc5a5c3f5c","9e2bbcd7ccc4c963d71075b871a32b15bc2a413a0803e71cef67be9a9b1e15b4","RECONCILE_LEGACY_LEDGER_PRICE_EVIDENCE","SOURCE_EXPLICIT_USD_MATCH","PRICE_NOT_SUPPLIED","PRICE_NOT_SUPPLIED","true","LEGACY_PRICE_NULL","1"
"admission_4a64e97083d278ac30d53f5c85ba88df2643295dd683787aded344855c2112c6","4741498f23b4bf16a7a0821e526a5f2687c5ab9c55b317ece1ee0989fcd3fba6","RECONCILE_LEGACY_LEDGER_PRICE_EVIDENCE","SOURCE_EXPLICIT_USD_MATCH","PRICE_RESEARCH_ADMISSION_NOT_ELIGIBLE","PRICE_RESEARCH_ADMISSION_NOT_ELIGIBLE","false","LEGACY_PRICE_RETAIN","2"
"admission_4dbcbec7515be1bb872a5b37f3e6e04f83b66c650b9d68e67cbc31360136f6d9","2a9e22f68c89302692b1a709aab98cfea9c0370e30b44e0010a5af8ccf4d8da8","RECONCILE_LEGACY_LEDGER_PRICE_EVIDENCE","SOURCE_EXPLICIT_USD_MATCH","PRICE_RESEARCH_ADMISSION_NOT_ELIGIBLE","PRICE_RESEARCH_ADMISSION_NOT_ELIGIBLE","false","LEGACY_PRICE_RETAIN","2"
"admission_4ea35987c48ebf864a3dfbdd560bdda593faf50cfc861e163dc1c66f60bb0b47","a205d19a8e0115d5c6a50eede577fade8acaafee769d2dfbacfd2f399d9b8b08","RECONCILE_LEGACY_LEDGER_PRICE_EVIDENCE","SOURCE_EXPLICIT_USD_MATCH","PRICE_NOT_SUPPLIED","PRICE_NOT_SUPPLIED","true","LEGACY_PRICE_NULL","1"
"admission_4f02a02859b83c9b165afb70a31ff1778df06db8f74ba76be4c7ac91eca28c15","7661ede2136e82af11b014227d23b0754c6cbd3ba847b199c089d07fb9f651c2","RECONCILE_LEGACY_LEDGER_PRICE_EVIDENCE","SOURCE_EXPLICIT_USD_MATCH","PRICE_RESEARCH_ADMISSION_NOT_ELIGIBLE","PRICE_RESEARCH_ADMISSION_NOT_ELIGIBLE","false","LEGACY_PRICE_RETAIN","2"
"admission_4f0b0351d4ca7e763eae1920a944b5bad9d0322344f322001bbcd6e314229726","8d853cbc6d16c336e4efb47d7efc869ee7925c133fe297a26d70e47b84d4d25e","RECONCILE_LEGACY_LEDGER_PRICE_EVIDENCE","SOURCE_EXPLICIT_USD_MATCH","PRICE_NOT_SUPPLIED","PRICE_NOT_SUPPLIED","true","LEGACY_PRICE_NULL","1"
"admission_4f91544b83af830df73309a0e05ba642f1f5ed7490ac3a562a55e0c327c5fd93","597cb34f5ade9649594f73c122a53b2731f13a35b7685c3ace27ea08b3b46825","RECONCILE_LEGACY_LEDGER_PRICE_EVIDENCE","SOURCE_EXPLICIT_USD_MATCH","PRICE_RESEARCH_ADMISSION_NOT_ELIGIBLE","PRICE_RESEARCH_ADMISSION_NOT_ELIGIBLE","false","LEGACY_PRICE_RETAIN","2"
"admission_4fa4868c5eb44fa7f0a792193afb4875ba6fe386fe23df9936c55bc0987a9408","d8e46f8a8a70ef81e3a0c55f91867843f5812ef73de850145faeb3af8e687526","RECONCILE_LEGACY_LEDGER_PRICE_EVIDENCE","SOURCE_EXPLICIT_USD_MATCH","PRICE_RESEARCH_ADMISSION_NOT_ELIGIBLE","PRICE_RESEARCH_ADMISSION_NOT_ELIGIBLE","false","LEGACY_PRICE_RETAIN","2"
"admission_509fb77c91150f70c7abba47076403c83653c7fbe3696697c64674fccc791af3","92055f288dad6d0a7fa8f69ccd5c41c120d17a045b1c5742cb1d4f2b9b3d8d46","RECONCILE_LEGACY_LEDGER_PRICE_EVIDENCE","SOURCE_EXPLICIT_USD_MATCH","PRICE_RESEARCH_ADMISSION_NOT_ELIGIBLE","PRICE_RESEARCH_ADMISSION_NOT_ELIGIBLE","false","LEGACY_PRICE_RETAIN","2"
"admission_50c3baa34546d9929ff6afeedb8ffd871371fd3c57116d076df310bef69287a9","2a258ddf9db67baa6322be383488632dbf0d550ece432ee23771f621d4413bfd","RECONCILE_LEGACY_LEDGER_PRICE_EVIDENCE","SOURCE_EXPLICIT_USD_MATCH","PRICE_RESEARCH_ADMISSION_NOT_ELIGIBLE","PRICE_RESEARCH_ADMISSION_NOT_ELIGIBLE","false","LEGACY_PRICE_RETAIN","2"
"admission_532745049bcba765cb40b5c8df2594690206f56775485f5263e87c8725146d15","8c6b9051fa09c3d2414e0f15d535d71ec080415fd0110c87a73560da68621eff","RECONCILE_LEGACY_LEDGER_PRICE_EVIDENCE","SOURCE_EXPLICIT_USD_MATCH","PRICE_RESEARCH_ADMISSION_NOT_ELIGIBLE","PRICE_RESEARCH_ADMISSION_NOT_ELIGIBLE","false","LEGACY_PRICE_RETAIN","2"
"admission_535461c8d44c391467cfc0beb463b891bc2323c61dbc8f61c5acef8ed5f3cb77","afb6cfd341c737a775d392479435c65d76e69a3e3def3661eeb0fb0ea4fa7b5c","RECONCILE_LEGACY_LEDGER_PRICE_EVIDENCE","SOURCE_EXPLICIT_USD_MATCH","PRICE_NOT_SUPPLIED","PRICE_NOT_SUPPLIED","true","LEGACY_PRICE_NULL","1"
"admission_554acc7159623f2e3e61e90324e40e3b1bbd434854acbd3d8c416798507cc369","00f09579536e753a4aaee13ca3338791866a1b41e7a8d9d94a0b76a0a2b021c0","RECONCILE_LEGACY_LEDGER_PRICE_EVIDENCE","SOURCE_EXPLICIT_USD_MATCH","PRICE_RESEARCH_ADMISSION_NOT_ELIGIBLE","PRICE_RESEARCH_ADMISSION_NOT_ELIGIBLE","false","LEGACY_PRICE_RETAIN","2"
"admission_566b9093508915b63200c56a8156b03d1f815ea80de4857a0e42056acb03a827","dd0d8ea0267a1fb04437abdaba11551f86dcfd0a814f6dddd4a2124451e9761f","RECONCILE_LEGACY_LEDGER_PRICE_EVIDENCE","SOURCE_EXPLICIT_USD_MATCH","PRICE_RESEARCH_ADMISSION_NOT_ELIGIBLE","PRICE_RESEARCH_ADMISSION_NOT_ELIGIBLE","false","LEGACY_PRICE_RETAIN","2"
"admission_586ffb2c5ee88ca13c7373e46f9834c2cf8b983991b11711c74bb61d47522ae4","be279499de69df86ff95e000e562bf3f340258b5f90647a4e845a4c45322e5c7","RECONCILE_LEGACY_LEDGER_PRICE_EVIDENCE","SOURCE_EXPLICIT_USD_MATCH","PRICE_RESEARCH_ADMISSION_NOT_ELIGIBLE","PRICE_RESEARCH_ADMISSION_NOT_ELIGIBLE","false","LEGACY_PRICE_RETAIN","2"
"admission_58e40843d45562021084961325baa6bd56048cacf15ceedd7d118ce07bd385a4","bccdec3f519fc53d13359aa8cfbd3b1a9c86bd76c36f976543e6768d6629a7a7","RECONCILE_LEGACY_LEDGER_PRICE_EVIDENCE","SOURCE_EXPLICIT_USD_MATCH","PRICE_NOT_SUPPLIED","PRICE_NOT_SUPPLIED","true","LEGACY_PRICE_NULL","1"
"admission_5916ec8c4c978fbfefadb52ca5bfc5b520b200b42b60780a6c6c11e517c0b7df","75a946c165d34952f6230b7287735b624dba3d4e24b1e45344180d4ea7052b24","RECONCILE_LEGACY_LEDGER_PRICE_EVIDENCE","SOURCE_EXPLICIT_USD_MATCH","PRICE_NOT_SUPPLIED","PRICE_NOT_SUPPLIED","true","LEGACY_PRICE_NULL","1"
"admission_5956f330a174c23826c2a9f9e2f04d15c0b4c5343e76ae656cc03ebb83957b8c","766d3bc7ea6808ad369c0546656f3255cd8568272052413ccaef52089c674267","RECONCILE_LEGACY_LEDGER_PRICE_EVIDENCE","SOURCE_EXPLICIT_USD_MATCH","PRICE_NOT_SUPPLIED","PRICE_NOT_SUPPLIED","true","LEGACY_PRICE_NULL","1"
"admission_5a1d3335f94be03a9525a947c670712a2c93e38f77fb5acf81da16ea3690759c","f29d26171d489618bdca401db06e2e2dd487d4a26828a7fd10d0722fc1a13fbf","RECONCILE_LEGACY_LEDGER_PRICE_EVIDENCE","SOURCE_EXPLICIT_USD_MATCH","PRICE_RESEARCH_ADMISSION_NOT_ELIGIBLE","PRICE_RESEARCH_ADMISSION_NOT_ELIGIBLE","false","LEGACY_PRICE_RETAIN","2"
"admission_5b7ce7a86ae3f931db7988d81715b98125d48024b4a2febb78b5a9e80416564d","368e6e2cf067b1ccf8a6215d463319b7c8ebf5716d6bada044a58997a0deaf63","RECONCILE_LEGACY_LEDGER_PRICE_EVIDENCE","SOURCE_EXPLICIT_USD_MATCH","PRICE_NOT_SUPPLIED","PRICE_NOT_SUPPLIED","true","LEGACY_PRICE_NULL","1"
"admission_5b813e9ef6a8130f6ac6623c59dc13f7038d5a8d3692ecb4c3b5c1b36b62fe3e","4976721c005048b74ef189c8074d9d2082e0d344a13298eb0602ded6959431c9","RECONCILE_LEGACY_LEDGER_PRICE_EVIDENCE","SOURCE_EXPLICIT_USD_MATCH","PRICE_NOT_SUPPLIED","PRICE_NOT_SUPPLIED","true","LEGACY_PRICE_NULL","1"
"admission_5b91e71cb2ff066a0318fd16ea237e9893ee733864843a7ff96a0711aaf9af33","f30a38bace675bf7d16c37f48db54943452faf6a4b4a9d33d10190f651c12827","RECONCILE_LEGACY_LEDGER_PRICE_EVIDENCE","SOURCE_EXPLICIT_USD_MATCH","PRICE_RESEARCH_ADMISSION_NOT_ELIGIBLE","PRICE_RESEARCH_ADMISSION_NOT_ELIGIBLE","false","LEGACY_PRICE_RETAIN","2"
"admission_5d0add881dae487d3304ce0b13f4f7e07ee4d400442b454ca59d203d62f87b72","42ac9a7aa03eba8d69a47140cdb5a177f56db5e1aa8ddcec962564a9289a9816","RECONCILE_LEGACY_LEDGER_PRICE_EVIDENCE","SOURCE_EXPLICIT_USD_MATCH","PRICE_RESEARCH_ADMISSION_NOT_ELIGIBLE","PRICE_RESEARCH_ADMISSION_NOT_ELIGIBLE","false","LEGACY_PRICE_RETAIN","2"
"admission_5d29fdfed96768c32965221d269583c64a8ad4c1caa7ef3896441880bea7d03f","a6c383ab2583e5381241daba22f32cfa3635c05de761bc494991fdba96256a60","RECONCILE_LEGACY_LEDGER_PRICE_EVIDENCE","SOURCE_EXPLICIT_USD_MATCH","PRICE_RESEARCH_ADMISSION_NOT_ELIGIBLE","PRICE_RESEARCH_ADMISSION_NOT_ELIGIBLE","false","LEGACY_PRICE_RETAIN","2"
"admission_5d52936e343fbee74277e49a1466ce507e28ed32b882ee2f46588db2a5b50b72","022007737c44b2e147e7d7313b8aa7333190f0e1f383ebbfcb93a8ab8aa02fd9","RECONCILE_LEGACY_LEDGER_PRICE_EVIDENCE","SOURCE_EXPLICIT_USD_MATCH","PRICE_NOT_SUPPLIED","PRICE_NOT_SUPPLIED","true","LEGACY_PRICE_NULL","1"
"admission_5dfefc37e24b77b50c628b7ca1e0dca71ef2e72152ef2ec077d14200f2f7978d","eeb20cb9b47dd1f43fd991465521d2527ebbf5dc0947cd3541629d3a8dfc60a9","RECONCILE_LEGACY_LEDGER_PRICE_EVIDENCE","SOURCE_EXPLICIT_USD_MATCH","PRICE_NOT_SUPPLIED","PRICE_NOT_SUPPLIED","true","LEGACY_PRICE_NULL","1"
"admission_61855ea0307f1e7a0cf9df85ea0a8f7e8e8f23e7b828cfc24aee373d0f6074a1","c33c6ed04dbf32aad96902583146c9bed83ab968759f6b5e6a2daea72116fa4f","RECONCILE_LEGACY_LEDGER_PRICE_EVIDENCE","SOURCE_EXPLICIT_USD_MATCH","PRICE_RESEARCH_ADMISSION_NOT_ELIGIBLE","PRICE_RESEARCH_ADMISSION_NOT_ELIGIBLE","false","LEGACY_PRICE_RETAIN","2"
"admission_61bd4aaa5e1938b2366e88ea098796230e961959d5e3f01c3b34e274a3a40b27","5ad8f762ec2a3b5efc0ae02f20cfc1da5dbc15c7489acb6ba5b06109cc31dd53","RECONCILE_LEGACY_LEDGER_PRICE_EVIDENCE","SOURCE_EXPLICIT_USD_MATCH","PRICE_RESEARCH_ADMISSION_NOT_ELIGIBLE","PRICE_RESEARCH_ADMISSION_NOT_ELIGIBLE","false","LEGACY_PRICE_RETAIN","2"
"admission_63756865b60645242d9f0384b1f7314c0f64acdd0ae20da923a07f78ec5d63c3","eaddafa64c9317452c5b73bc3c5721ddedc711919697091c93aeb8555061ad94","RECONCILE_LEGACY_LEDGER_PRICE_EVIDENCE","SOURCE_EXPLICIT_USD_MATCH","PRICE_RESEARCH_ADMISSION_NOT_ELIGIBLE","PRICE_RESEARCH_ADMISSION_NOT_ELIGIBLE","false","LEGACY_PRICE_RETAIN","2"
"admission_645e523bb1aef9e23bc0bd4bff161107f4293e4df49fab6ea111401373066ea7","5d005b303de85602913f5476c2a28c2792a03a64a952640581b9ba1615b9a1bd","RECONCILE_LEGACY_LEDGER_PRICE_EVIDENCE","SOURCE_EXPLICIT_USD_MATCH","PRICE_RESEARCH_ADMISSION_NOT_ELIGIBLE","PRICE_RESEARCH_ADMISSION_NOT_ELIGIBLE","false","LEGACY_PRICE_RETAIN","2"
